id	description	en	local
def_inventory_outfit_arctic_desc		Pressing [$[action_interact_left]]/[$[action_interact_right]] will equip/store the outfit. When equipped, it will increase your temperature enough to survive in colder weather conditions. Its thermal effectiveness is reduced when wet.	Pressing [$[action_interact_left]]/[$[action_interact_right]] will equip/store the outfit. When equipped, it will increase your temperature enough to survive in colder weather conditions. Its thermal effectiveness is reduced when wet.		
def_inventory_outfit_arctic_s_desc		An outfit inventory unit containing specialist thermal clothing for surviving Arctic temperatures.	An outfit inventory unit containing specialist thermal clothing for surviving Arctic temperatures.	
def_inventory_outfit_arctic_node_0_label		Electric	電力
def_inventory_outfit_arctic_node_0_desc		Electrical power connection.	電源連接.
def_inventory_outfit_diving_name		Outfit Inventory (Diving)	Outfit Inventory (Diving)		
def_inventory_outfit_diving_desc		Pressing [$[action_interact_left]]/[$[action_interact_right]] will equip/store the outfit. When equipped, it will allow deep sea diving to a depth of 250m, and provides air for 10 minutes. The air tank can be refilled by storing the equipment in an outfit inventory unit.	Pressing [$[action_interact_left]]/[$[action_interact_right]] will equip/store the outfit. When equipped, it will allow deep sea diving to a depth of 250m, and provides air for 10 minutes. The air tank can be refilled by storing the equipment in an outfit inventory unit.		
def_inventory_outfit_diving_s_desc		An outfit inventory unit containing specialist diving equipment.	An outfit inventory unit containing specialist diving equipment.		
def_inventory_outfit_diving_node_0_label		Electric	電力
def_inventory_outfit_diving_node_0_desc		Electrical power connection.	電源連接.
def_inventory_outfit_firefighter_name		Outfit Inventory (Firefighter)	Outfit Inventory (Firefighter)	
def_inventory_outfit_firefighter_desc		Pressing [$[action_interact_left]]/[$[action_interact_right]] will equip/store outfit. When equipped, it will absorb 95% of damage dealt by fires.	Pressing [$[action_interact_left]]/[$[action_interact_right]] will equip/store outfit. When equipped, it will absorb 95% of damage dealt by fires.		
def_inventory_outfit_firefighter_s_desc		An outfit inventory unit containing specialist firefighting gear.	An outfit inventory unit containing specialist firefighting gear.		
def_inventory_outfit_firefighter_node_0_label		Electric	電力
def_inventory_outfit_firefighter_node_0_desc		Electrical power connection.	電源連接.
def_inventory_outfit_parachute_name		Outfit Inventory (Parachute)	Outfit Inventory (Parachute)		
def_inventory_outfit_parachute_desc		Pressing [$[action_interact_left]]/[$[action_interact_right]] will equip/store the outfit. When selected, press [$[action_equipment_use]] while falling to deploy the parachute. It will then open when you are falling fast enough. Press [$[action_equipment_secondary]] to close the parachute. This parachute is single-use once equipped but can be refolded by storing it in an outfit inventory unit.	Pressing [$[action_interact_left]]/[$[action_interact_right]] will equip/store the outfit. When selected, press [$[action_equipment_use]] while falling to deploy the parachute. It will then open when you are falling fast enough. Press [$[action_equipment_secondary]] to close the parachute. This parachute is single-use once equipped but can be refolded by storing it in an outfit inventory unit.		
def_inventory_outfit_parachute_s_desc		An outfit inventory unit containing a single-use parachute.	An outfit inventory unit containing a single-use parachute		
def_inventory_outfit_parachute_node_0_label		Electric	電力
def_inventory_outfit_parachute_node_0_desc		Electrical power connection.	電源連接.
def_inventory_outfit_scuba_name		Outfit Inventory (Scuba)	Outfit Inventory (Scuba)		
def_inventory_outfit_scuba_desc		Pressing [$[action_interact_left]]/[$[action_interact_right]] will equip/store the outfit. When equipped, it will allow diving to a depth of 50m, and provides air for 2 minutes. The air tank can be refilled by storing the gear in an outfit inventory unit.	Pressing [$[action_interact_left]]/[$[action_interact_right]] will equip/store the outfit. When equipped, it will allow diving to a depth of 50m, and provides air for 2 minutes. The air tank can be refilled by storing the gear in an outfit inventory unit.		
def_inventory_outfit_scuba_s_desc		An outfit inventory unit containing specialist scuba gear.	An outfit inventory unit containing specialist scuba gear.		
def_inventory_outfit_scuba_node_0_label		Electric	電力
def_inventory_outfit_scuba_node_0_desc		Electrical power connection.	電源連接.
def_inventory_small_name		Small equipment inventory	Small equipment inventory
def_inventory_small_desc		Pressing [$[action_interact_left]]/[$[action_interact_right]] will equip/store the selected item. Only small handheld equipment can be stored in this unit. When connected to an electric power source, any rechargable equipment stored in the unit will drain a small amount of electricity until recharged to 100% capacity.	Pressing [$[action_interact_left]]/[$[action_interact_right]] will equip/store the selected item. Only small handheld equipment can be stored in this unit. When connected to an electric power source, any rechargable equipment stored in the unit will drain a small amount of electricity until recharged to 100% capacity.
def_inventory_small_s_desc		An empty small equipment storage unit.	An empty small equipment storage unit.
def_inventory_small_node_0_label		Electric	電力
def_inventory_small_node_0_desc		Electrical power connection.	電源連接.
def_jet_engine_combustion_chamber_name		Jet Combustion Chamber	噴射引擎燃燒室	
def_jet_engine_combustion_chamber_desc		This is part of a set of modular jet engine components. Combustion will begin when the internal pressure is high enough.	This is part of a set of modular jet engine components. Combustion will begin when the internal pressure is high enough.		
def_jet_engine_combustion_chamber_s_desc		A combustion chamber that burns jet fuel to sustain a jet engine.	A combustion chamber that burns jet fuel to sustain a jet engine		
def_jet_engine_combustion_chamber_node_0_label		Fuel	燃油		
def_jet_engine_combustion_chamber_node_0_desc		Jet fuel input required for combustion.	Jet fuel input required for combustion		
